"","Pixel_Lat","Pixel_Long","Turnover_time"
"99",0.363828003406525,13.2187023162842,156.252048410437
"100",0.363923281431198,25.3456497192383,61.1360423989009
"101",0.5664142370224,9.38782119750977,62.453642302697
"102",0.606369972229004,10.5507106781006,79.582997306935
"103",0.606369972229004,11.0357942581177,77.2340519017365
"104",0.606369972229004,11.5208950042725,111.385755910452
"105",0.849478721618652,24.6188297271729,114.415418921633
"106",1.09149169921875,17.8265933990479,28.6810955759695
"107",1.3339958190918,28.4990558624268,136.983049008551
"108",1.3339958190918,28.7415981292725,107.710772222362
"109",1.56279242038727,110.466178894043,79.9165389420284
"110",1.57653772830963,28.4990558624268,111.788072816283
"111",1.57653772830963,31.6521320343018,135.277631714717
"112",1.81907963752747,-67.0637359619141,61.5803002387817
"113",1.81907963752747,117.270561218262,63.0386907254853
